Datetime,Water Level (m)
2012-11-27,4.568999767303467
2012-11-28,4.559000015258789
2012-11-29,4.548999786376953
2012-11-30,4.539999961853027
2012-12-01,4.526000022888184
2012-12-02,4.556000232696533
2012-12-03,4.714000225067139
2012-12-04,4.751999855041504
2012-12-05,4.789999961853027
2012-12-06,4.796999931335449
2012-12-07,4.796000003814697
2012-12-08,4.794000148773193
2012-12-09,4.804999828338623
2012-12-10,4.815000057220459
2012-12-11,4.814000129699707
2012-12-12,4.804999828338623
2012-12-13,4.77899980545044
2012-12-14,4.751999855041504
2012-12-15,4.7210001945495605
2012-12-16,4.697999954223633
2012-12-17,4.697999954223633
2012-12-18,4.7220001220703125
2012-12-19,4.743000030517578
2012-12-20,4.755000114440918
2012-12-21,4.757999897003174
2012-12-22,4.78000020980835
2012-12-23,4.791999816894531
2012-12-24,4.77899980545044
2012-12-25,4.752999782562256
2012-12-26,4.7210001945495605
2012-12-27,4.670000076293945
2012-12-28,4.565999984741211
2012-12-29,4.586999893188477
2012-12-30,4.59499979019165
2012-12-31,4.5960001945495605
2013-01-01,4.5920000076293945
2013-01-02,4.570000171661377
2013-01-03,4.547999858856201
2013-01-04,4.556000232696533
2013-01-05,4.565000057220459
2013-01-06,4.570000171661377
2013-01-07,4.553999900817871
2013-01-08,4.535999774932861
2013-01-09,4.541999816894531
2013-01-10,4.568999767303467
2013-01-11,4.644999980926514
2013-01-12,4.8470001220703125
2013-01-13,5.048999786376953
2013-01-14,5.236000061035156
2013-01-15,5.388999938964844
2013-01-16,5.605000019073486
2013-01-17,5.7230000495910645
2013-01-18,5.709000110626222
2013-01-19,5.626999855041504
2013-01-20,5.526000022888184
2013-01-21,5.423999786376953
2013-01-22,5.22599983215332
2013-01-23,4.948999881744385
2013-01-24,4.920000076293945
2013-01-25,4.8429999351501465
2013-01-26,4.789000034332275
2013-01-27,4.744999885559082
2013-01-28,4.706999778747559
2013-01-29,4.689000129699707
2013-01-30,4.7719998359680185
2013-01-31,5.005000114440918
2013-02-01,5.058000087738037
2013-02-02,5.13700008392334
2013-02-03,5.163000106811523
2013-02-04,5.136000156402588
2013-02-05,5.074999809265137
2013-02-06,4.992000102996826
2013-02-07,4.921999931335449
2013-02-08,4.8530001640319815
2013-02-09,4.802000045776367
2013-02-10,4.75
2013-02-11,4.709000110626222
2013-02-12,4.701000213623047
2013-02-13,4.699999809265137
2013-02-14,4.698999881744385
2013-02-15,4.698999881744385
2013-02-16,4.695000171661377
2013-02-17,4.698999881744385
2013-02-18,4.669000148773193
2013-02-19,4.644999980926514
2013-02-20,4.651000022888184
2013-02-21,4.6599998474121085
2013-02-22,4.6579999923706055
2013-02-23,4.638999938964844
2013-02-24,4.633999824523926
2013-02-25,4.631999969482422
2013-02-26,4.629000186920166
2013-02-27,4.636000156402588
2013-02-28,4.652999877929688
2013-03-01,4.668000221252441
2013-03-02,4.677999973297119
2013-03-03,4.671999931335449
2013-03-04,4.664000034332275
2013-03-05,4.6479997634887695
2013-03-06,4.632999897003174
2013-03-07,4.630000114440918
2013-03-08,4.639999866485597
2013-03-09,4.666999816894531
2013-03-10,4.73799991607666
2013-03-11,4.916999816894531
2013-03-12,5.2820000648498535
2013-03-13,5.519999980926514
2013-03-14,5.882999897003174
2013-03-15,6.110000133514403
2013-03-16,6.179999828338622
2013-03-17,6.144000053405763
2013-03-18,6.072000026702881
2013-03-19,5.952000141143799
2013-03-20,5.818999767303468
2013-03-21,5.671999931335449
2013-03-22,5.513999938964844
2013-03-23,5.3540000915527335
2013-03-24,5.214000225067139
2013-03-25,5.117000102996826
2013-03-26,5.078999996185303
2013-03-27,5.111000061035156
2013-03-28,5.169000148773193
2013-03-29,5.235000133514403
2013-03-30,5.296000003814697
2013-03-31,5.3460001945495605
2013-04-01,5.388000011444092
2013-04-02,5.421000003814697
2013-04-03,5.439000129699707
2013-04-04,5.432000160217285
2013-04-05,5.38700008392334
2013-04-06,5.322999954223633
2013-04-07,5.269000053405762
2013-04-08,5.227000236511231
2013-04-09,5.295000076293945
2013-04-10,5.406000137329102
2013-04-11,5.630000114440918
2013-04-12,5.9099998474121085
2013-04-13,6.127999782562256
2013-04-14,6.249000072479247
2013-04-15,6.309999942779541
2013-04-16,6.300000190734862
2013-04-17,6.249000072479247
2013-04-18,6.199999809265138
2013-04-19,6.192999839782715
2013-04-20,6.190000057220459
2013-04-21,6.2170000076293945
2013-04-22,6.215000152587892
2013-04-23,6.160999774932861
2013-04-24,6.0879998207092285
2013-04-25,6.015999794006348
2013-04-26,5.940000057220459
2013-04-27,5.86299991607666
2013-04-28,5.7849998474121085
2013-04-29,5.701000213623048
2013-04-30,5.616000175476074
2013-05-01,5.526999950408936
2013-05-02,5.435999870300293
2013-05-03,5.341000080108644
2013-05-04,5.243000030517578
2013-05-05,5.1459999084472665
2013-05-06,5.054999828338623
2013-05-07,4.9720001220703125
2013-05-08,4.901000022888184
2013-05-09,4.836999893188477
2013-05-10,4.795000076293945
2013-05-11,4.7829999923706055
2013-05-12,4.790999889373778
2013-05-13,4.794000148773193
2013-05-14,4.781000137329102
2013-05-15,4.765999794006348
2013-05-16,4.741000175476074
2013-05-17,4.7129998207092285
2013-05-18,4.679999828338623
2013-05-19,4.64300012588501
2013-05-20,4.611999988555908
2013-05-21,4.622000217437744
2013-05-22,4.798999786376953
2013-05-23,4.986000061035156
2013-05-24,5.059999942779541
2013-05-25,5.09499979019165
2013-05-26,5.105000019073486
2013-05-27,5.079999923706055
2013-05-28,5.026000022888184
2013-05-29,4.98199987411499
2013-05-30,4.984000205993652
2013-05-31,5.026999950408936
2013-06-01,5.054999828338623
2013-06-02,5.041999816894531
2013-06-03,5.013999938964844
2013-06-04,4.980999946594238
2013-06-05,4.931000232696533
2013-06-06,4.864999771118164
2013-06-07,4.804999828338623
2013-06-08,4.757999897003174
2013-06-09,4.71999979019165
2013-06-10,4.677999973297119
2013-06-11,4.671999931335449
2013-06-12,4.7129998207092285
2013-06-13,4.781000137329102
2013-06-14,4.802999973297119
2013-06-15,4.7839999198913565
2013-06-16,4.77400016784668
2013-06-17,4.796000003814697
2013-06-18,4.756999969482422
2013-06-19,4.695000171661377
2013-06-20,4.625
2013-06-21,4.560999870300293
2013-06-22,4.510000228881836
2013-06-23,4.4720001220703125
2013-06-24,4.446000099182129
2013-06-25,4.414000034332275
2013-06-26,4.38100004196167
2013-06-27,4.364999771118163
2013-06-28,4.406000137329102
2013-06-29,4.5329999923706055
2013-06-30,4.629000186920166
2013-07-01,4.626999855041504
2013-07-02,4.583000183105469
2013-07-03,4.5329999923706055
2013-07-04,4.486000061035156
2013-07-05,4.449999809265137
2013-07-06,4.436999797821045
2013-07-07,4.448999881744385
2013-07-08,4.508999824523926
2013-07-09,4.744999885559082
2013-07-10,4.914000034332275
2013-07-11,5.051000118255615
2013-07-12,5.125
2013-07-13,5.138000011444092
2013-07-14,5.080999851226807
2013-07-15,4.9780001640319815
2013-07-16,4.85099983215332
2013-07-17,4.706999778747559
2013-07-18,4.577000141143799
2013-07-19,4.52400016784668
2013-07-20,4.611999988555908
2013-07-21,4.690999984741211
2013-07-22,4.686999797821045
2013-07-23,4.64300012588501
2013-07-24,4.584000110626222
2013-07-25,4.53000020980835
2013-07-26,4.4780001640319815
2013-07-27,4.428999900817871
2013-07-28,4.445000171661377
2013-07-29,4.525000095367432
2013-07-30,4.565999984741211
2013-07-31,4.548999786376953
2013-08-01,4.613999843597412
2013-08-02,4.808000087738037
2013-08-03,4.966000080108644
2013-08-04,5.044000148773193
2013-08-05,5.060999870300293
2013-08-06,5.0229997634887695
2013-08-07,4.960000038146973
2013-08-08,4.881999969482422
2013-08-09,4.826000213623047
2013-08-10,4.761000156402588
2013-08-11,4.681000232696533
2013-08-12,4.605000019073486
2013-08-13,4.548999786376953
2013-08-14,4.511000156402588
2013-08-15,4.486000061035156
2013-08-16,4.453999996185303
2013-08-17,4.422999858856201
2013-08-18,4.3979997634887695
2013-08-19,4.383999824523927
2013-08-20,4.369999885559082
2013-08-21,4.3480000495910645
2013-08-22,4.3350000381469735
2013-08-23,4.328000068664552
2013-08-24,4.322000026702882
2013-08-25,4.315000057220459
2013-08-26,4.3460001945495605
2013-08-27,4.449999809265137
2013-08-28,4.550000190734863
2013-08-29,
2013-08-30,
2013-08-31,
2013-09-01,
2013-09-02,
2013-09-03,
2013-09-04,4.4629998207092285
2013-09-05,4.436999797821045
2013-09-06,4.410999774932861
2013-09-07,4.4089999198913565
2013-09-08,4.498000144958496
2013-09-09,4.568999767303467
2013-09-10,4.546999931335449
2013-09-11,4.494999885559082
2013-09-12,4.451000213623047
2013-09-13,4.413000106811523
2013-09-14,4.394000053405762
2013-09-15,4.38100004196167
2013-09-16,4.372000217437743
2013-09-17,4.370999813079834
2013-09-18,4.36299991607666
2013-09-19,4.3480000495910645
2013-09-20,4.3420000076293945
2013-09-21,4.53000020980835
2013-09-22,4.859000205993652
2013-09-23,4.931000232696533
2013-09-24,4.958000183105469
2013-09-25,4.947999954223633
2013-09-26,4.9079999923706055
2013-09-27,4.841000080108644
2013-09-28,4.760000228881836
2013-09-29,4.672999858856201
2013-09-30,4.602000236511231
2013-10-01,4.558000087738037
2013-10-02,4.526000022888184
2013-10-03,4.492000102996826
2013-10-04,4.460999965667725
2013-10-05,4.4670000076293945
2013-10-06,4.4790000915527335
2013-10-07,4.63700008392334
2013-10-08,4.8470001220703125
2013-10-09,4.920000076293945
2013-10-10,4.936999797821045
2013-10-11,4.920000076293945
2013-10-12,4.88100004196167
2013-10-13,4.833000183105469
2013-10-14,4.791999816894531
2013-10-15,4.75600004196167
2013-10-16,4.730999946594238
2013-10-17,4.7230000495910645
2013-10-18,4.756999969482422
2013-10-19,4.794000148773193
2013-10-20,4.826000213623047
2013-10-21,4.849999904632568
2013-10-22,4.866000175476074
2013-10-23,4.879000186920166
2013-10-24,4.932000160217285
2013-10-25,5.039000034332275
2013-10-26,5.065999984741211
2013-10-27,5.090000152587892
