Datetime,Water Level (m)
1964-06-11,228.4199981689453
1964-06-12,228.4499969482422
1964-06-13,228.5
1964-06-14,228.5200042724609
1964-06-15,228.5399932861328
1964-06-16,228.52999877929688
1964-06-17,228.5599975585937
1964-06-18,228.6199951171875
1964-06-19,228.69000244140625
1964-06-20,228.759994506836
1964-06-21,228.8000030517578
1964-06-22,228.82000732421875
1964-06-23,228.82000732421875
1964-06-24,228.8300018310547
1964-06-25,228.83999633789065
1964-06-26,228.8699951171875
1964-06-27,228.8800048828125
1964-06-28,228.8699951171875
1964-06-29,228.8600006103516
1964-06-30,228.83999633789065
1964-07-01,228.83999633789065
1964-07-02,228.8300018310547
1964-07-03,228.8300018310547
1964-07-04,228.83999633789065
1964-07-05,228.8600006103516
1964-07-06,228.8600006103516
1964-07-07,228.8699951171875
1964-07-08,228.8800048828125
1964-07-09,228.8800048828125
1964-07-10,228.88999938964844
1964-07-11,228.8800048828125
1964-07-12,228.8699951171875
1964-07-13,228.83999633789065
1964-07-14,228.82000732421875
1964-07-15,228.8099975585937
1964-07-16,228.8000030517578
1964-07-17,228.77999877929688
1964-07-18,228.7700042724609
1964-07-19,228.75
1964-07-20,228.7400054931641
1964-07-21,228.7100067138672
1964-07-22,228.72999572753903
1964-07-23,228.72999572753903
1964-07-24,228.72999572753903
1964-07-25,228.72000122070312
1964-07-26,228.72000122070312
1964-07-27,228.72000122070312
1964-07-28,228.7100067138672
1964-07-29,228.6999969482422
1964-07-30,228.6999969482422
1964-07-31,228.6699981689453
1964-08-01,228.6499938964844
1964-08-02,228.6199951171875
1964-08-03,228.6000061035156
1964-08-04,228.5599975585937
1964-08-05,228.5399932861328
1964-08-06,228.4600067138672
1964-08-07,228.3999938964844
1964-08-08,228.3699951171875
1964-08-09,228.33999633789065
1964-08-10,228.3000030517578
1964-08-11,228.25
1964-08-12,228.17999267578125
1964-08-13,228.1499938964844
1964-08-14,228.1300048828125
1964-08-15,228.1300048828125
1964-08-16,228.1199951171875
1964-08-17,228.1199951171875
1964-08-18,228.08999633789065
1964-08-19,228.0599975585937
1964-08-20,228.02999877929688
1964-08-21,228.0
1964-08-22,227.97999572753903
1964-08-23,227.94000244140625
1964-08-24,227.88999938964844
1964-08-25,227.8600006103516
1964-08-26,227.83999633789065
1964-08-27,227.8300018310547
1964-08-28,227.8300018310547
1964-08-29,227.82000732421875
1964-08-30,227.8300018310547
1964-08-31,227.82000732421875
1964-09-01,227.8099975585937
1964-09-02,227.8000030517578
1964-09-03,227.77999877929688
1964-09-04,227.82000732421875
1964-09-05,227.8099975585937
1964-09-06,227.8000030517578
1964-09-07,227.8000030517578
1964-09-08,227.77999877929688
1964-09-09,227.77999877929688
1964-09-10,227.75
1964-09-11,227.72999572753903
1964-09-12,227.7100067138672
1964-09-13,227.6699981689453
1964-09-14,227.63999938964844
1964-09-15,227.6000061035156
1964-09-16,227.52999877929688
1964-09-17,227.5
1964-09-18,227.4900054931641
1964-09-19,227.47999572753903
1964-09-20,227.44000244140625
1964-09-21,227.38999938964844
1964-09-22,227.33999633789065
1964-09-23,227.3000030517578
1964-09-24,227.25
1964-09-25,227.25
1964-09-26,227.22999572753903
1964-09-27,227.1699981689453
1964-09-28,227.1499938964844
1964-09-29,227.08999633789065
1964-09-30,227.0399932861328
1964-10-01,226.9900054931641
1964-10-02,226.9199981689453
1964-10-03,226.8699951171875
1964-10-04,226.8000030517578
1964-10-05,226.7700042724609
1964-10-06,226.72999572753903
1964-10-07,226.7100067138672
1964-10-08,226.6999969482422
1964-10-09,226.7100067138672
1964-10-10,226.7100067138672
1964-10-11,226.75
1964-10-12,226.7100067138672
1964-10-13,226.7100067138672
1964-10-14,226.67999267578125
1964-10-15,226.6699981689453
1964-10-16,226.6600036621093
1964-10-17,226.6600036621093
1964-10-18,226.63999938964844
1964-10-19,226.6000061035156
1964-10-20,226.5599975585937
1964-10-21,226.5
1964-10-22,226.4600067138672
1964-10-23,226.4199981689453
1964-10-24,226.3800048828125
1964-10-25,226.32000732421875
1964-10-26,226.25
1964-10-27,226.1699981689453
1964-10-28,226.08999633789065
1964-10-29,226.009994506836
1964-10-30,225.94000244140625
1964-10-31,225.8699951171875
1964-11-01,225.82000732421875
1964-11-02,225.8000030517578
1964-11-03,225.7700042724609
1964-11-04,225.72000122070312
1964-11-05,225.7100067138672
1964-11-06,225.6999969482422
1964-11-07,225.67999267578125
1964-11-08,225.6499938964844
1964-11-09,225.6300048828125
1964-11-10,225.6000061035156
1964-11-11,225.57000732421875
1964-11-12,225.5599975585937
1964-11-13,225.5500030517578
1964-11-14,225.52999877929688
1964-11-15,225.509994506836
1964-11-16,225.4600067138672
1964-11-17,225.38999938964844
1964-11-18,225.32000732421875
1964-11-19,225.3099975585937
1964-11-20,225.27999877929688
1964-11-21,225.22999572753903
1964-11-22,225.1600036621093
1964-11-23,225.1000061035156
1964-11-24,225.0200042724609
1964-11-25,224.9499969482422
1964-11-26,224.9100036621093
1964-11-27,224.8500061035156
1964-11-28,224.8699951171875
1964-11-29,224.83999633789065
1964-11-30,224.8099975585937
1964-12-01,224.7400054931641
1964-12-02,224.67999267578125
1964-12-03,224.6199951171875
1964-12-04,224.52999877929688
1964-12-05,224.4600067138672
1964-12-06,224.3699951171875
1964-12-07,224.2700042724609
1964-12-08,224.17999267578125
1964-12-09,224.1000061035156
1964-12-10,224.0200042724609
1964-12-11,223.9600067138672
1964-12-12,223.9100036621093
1964-12-13,223.8300018310547
1964-12-14,223.7700042724609
1964-12-15,223.7100067138672
1964-12-16,223.63999938964844
1964-12-17,223.57000732421875
1964-12-18,223.5
1964-12-19,223.4199981689453
1964-12-20,223.3300018310547
1964-12-21,223.2400054931641
1964-12-22,223.13999938964844
1964-12-23,223.08999633789065
1964-12-24,223.0800018310547
1964-12-25,223.08999633789065
1964-12-26,223.17999267578125
1964-12-27,223.27999877929688
1964-12-28,223.27999877929688
1964-12-29,223.2700042724609
1964-12-30,223.3099975585937
1964-12-31,223.3600006103516
1965-01-01,223.4199981689453
1965-01-02,223.47000122070312
1965-01-03,223.5
1965-01-04,223.47000122070312
1965-01-05,223.4499969482422
1965-01-06,223.4199981689453
1965-01-07,223.38999938964844
1965-01-08,223.3999938964844
1965-01-09,223.4199981689453
1965-01-10,223.42999267578125
1965-01-11,223.4199981689453
1965-01-12,223.3699951171875
1965-01-13,223.32000732421875
1965-01-14,223.3000030517578
1965-01-15,223.27999877929688
1965-01-16,223.25
1965-01-17,223.1699981689453
1965-01-18,223.0599975585937
1965-01-19,222.9499969482422
1965-01-20,222.8699951171875
1965-01-21,222.83999633789065
1965-01-22,222.8000030517578
1965-01-23,222.7400054931641
1965-01-24,222.6300048828125
1965-01-25,222.5200042724609
1965-01-26,222.4100036621093
1965-01-27,222.32000732421875
1965-01-28,222.259994506836
1965-01-29,222.22000122070312
1965-01-30,222.17999267578125
1965-01-31,222.08999633789065
1965-02-01,221.97999572753903
1965-02-02,221.8699951171875
1965-02-03,221.8300018310547
1965-02-04,221.75
1965-02-05,221.6600036621093
1965-02-06,221.5800018310547
1965-02-07,221.5
1965-02-08,221.3800048828125
1965-02-09,221.259994506836
1965-02-10,221.1199951171875
1965-02-11,221.02999877929688
1965-02-12,220.97000122070312
1965-02-13,220.9100036621093
1965-02-14,220.759994506836
1965-02-15,220.6199951171875
1965-02-16,220.47000122070312
1965-02-17,220.32000732421875
1965-02-18,220.2400054931641
1965-02-19,220.13999938964844
1965-02-20,220.0399932861328
1965-02-21,219.8699951171875
1965-02-22,219.72000122070312
1965-02-23,219.58999633789065
1965-02-24,219.4600067138672
1965-02-25,219.38999938964844
1965-02-26,219.42999267578125
1965-02-27,219.3699951171875
1965-02-28,219.22000122070312
1965-03-01,219.0399932861328
1965-03-02,218.92999267578125
1965-03-03,218.8000030517578
1965-03-04,218.6999969482422
1965-03-05,218.63999938964844
1965-03-06,218.58999633789065
1965-03-07,218.52999877929688
1965-03-08,218.3699951171875
1965-03-09,218.22000122070312
1965-03-10,218.1499938964844
1965-03-11,218.1199951171875
1965-03-12,218.1199951171875
1965-03-13,218.1100006103516
1965-03-14,217.8999938964844
1965-03-15,217.7400054931641
1965-03-16,217.6300048828125
1965-03-17,217.5
1965-03-18,217.47000122070312
1965-03-19,217.4199981689453
1965-03-20,217.3800048828125
1965-03-21,217.1100006103516
1965-03-22,216.9199981689453
1965-03-23,216.7100067138672
1965-03-24,216.4900054931641
1965-03-25,216.4199981689453
1965-03-26,216.32000732421875
1965-03-27,216.17999267578125
1965-03-28,215.6699981689453
1965-03-29,215.3099975585937
1965-03-30,214.9100036621093
1965-03-31,214.72999572753903
1965-04-01,214.3600006103516
1965-04-02,214.2899932861328
1965-04-03,214.0200042724609
1965-04-04,212.77999877929688
1965-04-05,212.6000061035156
1965-04-06,212.3699951171875
1965-04-07,213.3000030517578
1965-04-08,213.83999633789065
1965-04-09,214.3500061035156
1965-04-10,214.52999877929688
1965-04-11,214.8099975585937
1965-04-12,214.8999938964844
1965-04-13,215.3699951171875
1965-04-14,215.67999267578125
1965-04-15,215.97999572753903
1965-04-16,216.32000732421875
1965-04-17,216.6100006103516
1965-04-18,216.6300048828125
1965-04-19,216.7899932861328
1965-04-20,217.1000061035156
1965-04-21,217.3600006103516
1965-04-22,217.6300048828125
1965-04-23,217.9499969482422
1965-04-24,218.2400054931641
1965-04-25,218.509994506836
1965-04-26,218.7700042724609
1965-04-27,219.0500030517578
1965-04-28,219.33999633789065
1965-04-29,219.6499938964844
1965-04-30,220.009994506836
1965-05-01,220.4600067138672
1965-05-02,220.94000244140625
1965-05-03,221.3600006103516
1965-05-04,221.759994506836
1965-05-05,222.22999572753903
1965-05-06,222.69000244140625
1965-05-07,223.08999633789065
1965-05-08,223.4600067138672
1965-05-09,223.82000732421875
1965-05-10,224.2100067138672
1965-05-11,224.5599975585937
1965-05-12,224.8999938964844
1965-05-13,225.22000122070312
1965-05-14,225.4900054931641
1965-05-15,225.72000122070312
1965-05-16,225.94000244140625
1965-05-17,226.1600036621093
1965-05-18,226.38999938964844
1965-05-19,226.58999633789065
1965-05-20,226.7700042724609
1965-05-21,226.94000244140625
1965-05-22,227.08999633789065
1965-05-23,227.27999877929688
1965-05-24,227.47999572753903
1965-05-25,227.5500030517578
1965-05-26,227.67999267578125
1965-05-27,227.77999877929688
1965-05-28,227.82000732421875
1965-05-29,227.8600006103516
1965-05-30,227.8999938964844
1965-05-31,227.9600067138672
1965-06-01,228.0200042724609
1965-06-02,228.0599975585937
1965-06-03,228.07000732421875
1965-06-04,228.0800018310547
1965-06-05,228.0800018310547
1965-06-06,228.08999633789065
1965-06-07,228.1000061035156
1965-06-08,228.1000061035156
1965-06-09,228.1100006103516
1965-06-10,228.17999267578125
1965-06-11,228.2400054931641
1965-06-12,228.2700042724609
1965-06-13,228.3099975585937
1965-06-14,228.3500061035156
1965-06-15,228.3800048828125
1965-06-16,228.4100036621093
1965-06-17,228.42999267578125
1965-06-18,228.42999267578125
1965-06-19,228.4199981689453
1965-06-20,228.4100036621093
1965-06-21,228.3999938964844
1965-06-22,228.3800048828125
1965-06-23,228.3699951171875
1965-06-24,228.3800048828125
1965-06-25,228.3699951171875
1965-06-26,228.3600006103516
1965-06-27,228.3500061035156
1965-06-28,228.3300018310547
1965-06-29,228.3000030517578
1965-06-30,228.3000030517578
1965-07-01,228.2700042724609
1965-07-02,228.259994506836
1965-07-03,228.2400054931641
1965-07-04,228.2400054931641
1965-07-05,228.22999572753903
1965-07-06,228.2100067138672
1965-07-07,228.17999267578125
1965-07-08,228.1600036621093
1965-07-09,228.1699981689453
1965-07-10,228.27999877929688
1965-07-11,228.2899932861328
1965-07-12,228.2700042724609
1965-07-13,228.22000122070312
1965-07-14,228.1699981689453
1965-07-15,228.1499938964844
1965-07-16,228.1000061035156
1965-07-17,228.0800018310547
1965-07-18,228.0399932861328
1965-07-19,228.0
1965-07-20,227.97000122070312
1965-07-21,227.9499969482422
1965-07-22,227.92999267578125
1965-07-23,227.9199981689453
1965-07-24,227.8800048828125
1965-07-25,227.8500061035156
1965-07-26,227.8000030517578
1965-07-27,227.759994506836
1965-07-28,227.72999572753903
1965-07-29,227.7100067138672
1965-07-30,227.69000244140625
1965-07-31,227.6699981689453
1965-08-01,227.6600036621093
1965-08-02,227.6699981689453
1965-08-03,227.72000122070312
1965-08-04,227.8099975585937
1965-08-05,227.9100036621093
1965-08-06,228.0
1965-08-07,228.0800018310547
1965-08-08,228.1600036621093
1965-08-09,228.2700042724609
1965-08-10,228.38999938964844
1965-08-11,228.5
1965-08-12,228.6100006103516
1965-08-13,228.77999877929688
1965-08-14,228.8800048828125
1965-08-15,228.97000122070312
1965-08-16,229.02999877929688
1965-08-17,229.08999633789065
1965-08-18,229.13999938964844
1965-08-19,229.22000122070312
1965-08-20,229.259994506836
1965-08-21,229.27999877929688
1965-08-22,229.3000030517578
1965-08-23,229.3099975585937
1965-08-24,229.3300018310547
1965-08-25,229.3500061035156
1965-08-26,229.3600006103516
1965-08-27,229.3699951171875
1965-08-28,229.3699951171875
1965-08-29,229.3800048828125
1965-08-30,229.3999938964844
1965-08-31,229.4199981689453
1965-09-01,229.4499969482422
1965-09-02,229.47999572753903
1965-09-03,229.5399932861328
1965-09-04,229.6100006103516
1965-09-05,229.6699981689453
1965-09-06,229.6999969482422
1965-09-07,229.69000244140625
1965-09-08,229.6600036621093
1965-09-09,229.63999938964844
1965-09-10,229.6199951171875
1965-09-11,229.6300048828125
