Datetime,Water Level (m)
2012-12-01,11.54599952697754
2012-12-02,11.598999977111816
2012-12-03,11.678999900817873
2012-12-04,12.045000076293944
2012-12-05,11.875
2012-12-06,11.78499984741211
2012-12-07,11.746000289916992
2012-12-08,11.70699977874756
2012-12-09,11.678000450134276
2012-12-10,11.656999588012695
2012-12-11,11.67300033569336
2012-12-12,11.675000190734863
2012-12-13,11.67199993133545
2012-12-14,11.621999740600586
2012-12-15,11.619000434875488
2012-12-16,11.607000350952148
2012-12-17,11.609999656677244
2012-12-18,11.63700008392334
2012-12-19,11.614999771118164
2012-12-20,11.600000381469728
2012-12-21,11.61299991607666
2012-12-22,11.642999649047852
2012-12-23,11.62600040435791
2012-12-24,11.609999656677244
2012-12-25,11.597000122070312
2012-12-26,11.581000328063965
2012-12-27,11.593000411987305
2012-12-28,11.62399959564209
2012-12-29,11.631999969482422
2012-12-30,11.619999885559082
2012-12-31,11.598999977111816
2013-01-01,11.583999633789062
2013-01-02,11.604000091552734
2013-01-03,11.604999542236328
2013-01-04,11.612000465393065
2013-01-05,11.604000091552734
2013-01-06,11.60200023651123
2013-01-07,11.597000122070312
2013-01-08,11.597000122070312
2013-01-09,11.597000122070312
2013-01-10,11.592000007629396
2013-01-11,11.616000175476074
2013-01-12,11.717000007629396
2013-01-13,11.781999588012695
2013-01-14,11.760000228881836
2013-01-15,11.741999626159668
2013-01-16,11.718000411987305
2013-01-17,11.696000099182127
2013-01-18,11.713000297546388
2013-01-19,11.767999649047852
2013-01-20,11.788999557495115
2013-01-21,11.78499984741211
2013-01-22,11.767000198364258
2013-01-23,11.755999565124512
2013-01-24,11.746999740600586
2013-01-25,11.73799991607666
2013-01-26,11.722999572753904
2013-01-27,11.704999923706056
2013-01-28,11.713000297546388
2013-01-29,11.734999656677244
2013-01-30,11.76099967956543
2013-01-31,11.774999618530272
2013-02-01,11.774999618530272
2013-02-02,11.763999938964846
2013-02-03,11.748000144958494
2013-02-04,11.748000144958494
2013-02-05,11.741000175476074
2013-02-06,11.732000350952148
2013-02-07,11.720000267028809
2013-02-08,11.717000007629396
2013-02-09,11.70199966430664
2013-02-10,11.690999984741213
2013-02-11,11.741999626159668
2013-02-12,11.79699993133545
2013-02-13,11.802000045776367
2013-02-14,11.777000427246096
2013-02-15,11.760000228881836
2013-02-16,11.743000030517578
2013-02-17,11.73799991607666
2013-02-18,11.743000030517578
2013-02-19,11.75100040435791
2013-02-20,11.79699993133545
2013-02-21,11.82900047302246
2013-02-22,11.793999671936035
2013-02-23,11.78600025177002
2013-02-24,11.786999702453612
2013-02-25,11.770000457763672
2013-02-26,11.748000144958494
2013-02-27,11.734000205993652
2013-02-28,11.720000267028809
2013-03-01,11.708999633789062
2013-03-02,11.704999923706056
2013-03-03,11.697999954223633
2013-03-04,11.692999839782717
2013-03-05,11.687999725341797
2013-03-06,11.68000030517578
2013-03-07,11.675000190734863
2013-03-08,11.663999557495115
2013-03-09,11.656000137329102
2013-03-10,11.72599983215332
2013-03-11,11.836000442504885
2013-03-12,11.878999710083008
2013-03-13,11.93000030517578
2013-03-14,11.940999984741213
2013-03-15,11.968000411987305
2013-03-16,11.928999900817873
2013-03-17,11.902000427246096
2013-03-18,11.883999824523926
2013-03-19,11.887999534606935
2013-03-20,11.888999938964846
2013-03-21,11.880999565124512
2013-03-22,11.854999542236328
2013-03-23,11.82800006866455
2013-03-24,11.807000160217283
2013-03-25,11.782999992370604
2013-03-26,11.76099967956543
2013-03-27,11.741000175476074
2013-03-28,11.734000205993652
2013-03-29,11.732999801635742
2013-03-30,11.734000205993652
2013-03-31,11.718999862670898
2013-04-01,11.713000297546388
2013-04-02,11.692999839782717
2013-04-03,11.659000396728516
2013-04-04,11.638999938964846
2013-04-05,11.607000350952148
2013-04-06,11.605999946594238
2013-04-07,11.61400032043457
2013-04-08,11.63700008392334
2013-04-09,11.644000053405762
2013-04-10,11.64799976348877
2013-04-11,11.65999984741211
2013-04-12,11.652000427246096
2013-04-13,11.640000343322756
2013-04-14,11.630999565124512
2013-04-15,11.657999992370604
2013-04-16,11.720000267028809
2013-04-17,11.756999969482422
2013-04-18,11.822999954223633
2013-04-19,11.935999870300291
2013-04-20,11.916000366210938
2013-04-21,11.86400032043457
2013-04-22,11.836000442504885
2013-04-23,11.868000030517578
2013-04-24,11.93000030517578
2013-04-25,11.913999557495115
2013-04-26,11.866000175476074
2013-04-27,11.94499969482422
2013-04-28,12.18000030517578
2013-04-29,12.312000274658203
2013-04-30,12.39799976348877
2013-05-01,12.503000259399414
2013-05-02,12.368000030517578
2013-05-03,12.256999969482422
2013-05-04,12.16800022125244
2013-05-05,12.071999549865724
2013-05-06,11.961999893188477
2013-05-07,11.87600040435791
2013-05-08,11.812000274658203
2013-05-09,11.763999938964846
2013-05-10,11.746999740600586
2013-05-11,11.722000122070312
2013-05-12,11.753000259399414
2013-05-13,11.739999771118164
2013-05-14,11.782999992370604
2013-05-15,11.815999984741213
2013-05-16,11.75
2013-05-17,11.704999923706056
2013-05-18,11.673999786376951
2013-05-19,11.65999984741211
2013-05-20,11.654999732971191
2013-05-21,11.694000244140623
2013-05-22,11.706000328063965
2013-05-23,11.720999717712402
2013-05-24,11.6850004196167
2013-05-25,11.654000282287598
2013-05-26,11.630999565124512
2013-05-27,11.609999656677244
2013-05-28,11.593999862670898
2013-05-29,11.590999603271484
2013-05-30,11.579999923706056
2013-05-31,11.57900047302246
2013-06-01,11.585000038146973
2013-06-02,11.60200023651123
2013-06-03,11.585000038146973
2013-06-04,11.562999725341797
